Date;Journal;Compte comptable;Libellé;Taxe;D;C;Echéance
2020/11/28;VT;707200;Z de caisse 28/11/2020;20%;;1008.78
2020/11/28;VT;445712;Z de caisse 28/11/2020;;;201.76
2020/11/28;VT;581;Z de caisse 28/11/2020;;1014.46;;
2020/11/28;VT;582;Z de caisse 28/11/2020;;181.23;;
2020/11/28;VT;583;Z de caisse 28/11/2020;;14.85;;
2020/12/01;VT;707200;Z de caisse 01/12/2020;20%;;396.58
2020/12/01;VT;445712;Z de caisse 01/12/2020;;;79.32
2020/12/01;VT;581;Z de caisse 01/12/2020;;440.50;;
2020/12/01;VT;582;Z de caisse 01/12/2020;;35.40;;
2020/12/02;VT;707200;Z de caisse 02/12/2020;20%;;383.23
2020/12/02;VT;707200;Z de caisse 02/12/2020;5.5%;;16.78
2020/12/02;VT;445712;Z de caisse 02/12/2020;;;76.65
2020/12/02;VT;445715;Z de caisse 02/12/2020;;;0.92
2020/12/02;VT;581;Z de caisse 02/12/2020;;442.15;;
2020/12/02;VT;582;Z de caisse 02/12/2020;;35.43;;
2020/12/03;VT;707200;Z de caisse 03/12/2020;20%;;513.78
2020/12/03;VT;707200;Z de caisse 03/12/2020;5.5%;;36.35
2020/12/03;VT;445712;Z de caisse 03/12/2020;;;102.76
2020/12/03;VT;445715;Z de caisse 03/12/2020;;;2.00
2020/12/03;VT;581;Z de caisse 03/12/2020;;458.32;;
2020/12/03;VT;582;Z de caisse 03/12/2020;;171.59;;
2020/12/03;VT;584;Z de caisse 03/12/2020;;24.98;;
2020/12/04;VT;707200;Z de caisse 04/12/2020;5.5%;;170.57
2020/12/04;VT;707200;Z de caisse 04/12/2020;20%;;3077.40
2020/12/04;VT;707200;Z de caisse 04/12/2020;0%;;90.00
2020/12/04;VT;445715;Z de caisse 04/12/2020;;;9.38
2020/12/04;VT;445712;Z de caisse 04/12/2020;;;615.48
2020/12/04;VT;581;Z de caisse 04/12/2020;;3572.53;;
2020/12/04;VT;582;Z de caisse 04/12/2020;;390.30;;
2020/12/05;VT;707200;Z de caisse 05/12/2020;5.5%;;47.54
2020/12/05;VT;707200;Z de caisse 05/12/2020;20%;;4924.99
2020/12/05;VT;445715;Z de caisse 05/12/2020;;;2.61
2020/12/05;VT;445712;Z de caisse 05/12/2020;;;985.00
2020/12/05;VT;581;Z de caisse 05/12/2020;;4832.26;;
2020/12/05;VT;582;Z de caisse 05/12/2020;;1127.88;;
2020/12/06;VT;581;Z de caisse 06/12/2020;;0.00;;
2020/12/08;VT;707200;Z de caisse 08/12/2020;20%;;249.93
2020/12/08;VT;445712;Z de caisse 08/12/2020;;;49.99
2020/12/08;VT;581;Z de caisse 08/12/2020;;299.92;;
2020/12/11;VT;707200;Z de caisse 11/12/2020;20%;;14.96
2020/12/11;VT;445712;Z de caisse 11/12/2020;;;2.99
2020/12/11;VT;581;Z de caisse 11/12/2020;;0.00;;
2020/12/11;VT;582;Z de caisse 11/12/2020;;17.95;;
2020/12/12;VT;707200;Z de caisse 12/12/2020;20%;;4631.64
2020/12/12;VT;707200;Z de caisse 12/12/2020;5.5%;;220.90
2020/12/12;VT;707200;Z de caisse 12/12/2020;0%;;110.00
2020/12/12;VT;445712;Z de caisse 12/12/2020;;;926.33
2020/12/12;VT;445715;Z de caisse 12/12/2020;;;12.15
2020/12/12;VT;581;Z de caisse 12/12/2020;;5145.40;;
2020/12/12;VT;582;Z de caisse 12/12/2020;;755.62;;
2020/12/13;VT;707200;Z de caisse 13/12/2020;20%;;810.03
2020/12/13;VT;707200;Z de caisse 13/12/2020;5.5%;;139.81
2020/12/13;VT;707200;Z de caisse 13/12/2020;0%;;40.00
2020/12/13;VT;445712;Z de caisse 13/12/2020;;;162.01
2020/12/13;VT;445715;Z de caisse 13/12/2020;;;7.69
2020/12/13;VT;581;Z de caisse 13/12/2020;;953.44;;
2020/12/13;VT;582;Z de caisse 13/12/2020;;206.09;;
2020/12/13;VT;;Z de caisse 13/12/2020;;0.01;;
2020/12/15;VT;707200;Z de caisse 15/12/2020;5.5%;;134.22
2020/12/15;VT;707200;Z de caisse 15/12/2020;20%;;1332.50
2020/12/15;VT;707200;Z de caisse 15/12/2020;0%;;135.00
2020/12/15;VT;445715;Z de caisse 15/12/2020;;;7.38
2020/12/15;VT;445712;Z de caisse 15/12/2020;;;266.50
2020/12/15;VT;581;Z de caisse 15/12/2020;;1641.59;;
2020/12/15;VT;582;Z de caisse 15/12/2020;;234.01;;
2020/12/16;VT;707200;Z de caisse 16/12/2020;20%;;225.87
2020/12/16;VT;707200;Z de caisse 16/12/2020;0%;;30.00
2020/12/16;VT;445712;Z de caisse 16/12/2020;;;45.17
2020/12/16;VT;581;Z de caisse 16/12/2020;;301.04;;
2020/12/17;VT;707200;Z de caisse 17/12/2020;20%;;3851.19
2020/12/17;VT;707200;Z de caisse 17/12/2020;0%;;125.00
2020/12/17;VT;707200;Z de caisse 17/12/2020;5.5%;;41.94
2020/12/17;VT;445712;Z de caisse 17/12/2020;;;770.24
2020/12/17;VT;445715;Z de caisse 17/12/2020;;;2.31
2020/12/17;VT;581;Z de caisse 17/12/2020;;4107.87;;
2020/12/17;VT;582;Z de caisse 17/12/2020;;682.91;;
2020/12/17;VT;;Z de caisse 17/12/2020;;;0.1
2020/12/18;VT;707200;Z de caisse 18/12/2020;20%;;3318.65
2020/12/18;VT;707200;Z de caisse 18/12/2020;5.5%;;178.96
2020/12/18;VT;707200;Z de caisse 18/12/2020;0%;;90.00
2020/12/18;VT;445712;Z de caisse 18/12/2020;;;663.73
2020/12/18;VT;445715;Z de caisse 18/12/2020;;;9.84
2020/12/18;VT;581;Z de caisse 18/12/2020;;3360.18;;
2020/12/18;VT;582;Z de caisse 18/12/2020;;901.00;;
2020/12/19;VT;707200;Z de caisse 19/12/2020;20%;;3469.03
2020/12/19;VT;707200;Z de caisse 19/12/2020;5.5%;;204.12
2020/12/19;VT;445712;Z de caisse 19/12/2020;;;693.81
2020/12/19;VT;445715;Z de caisse 19/12/2020;;;11.23
2020/12/19;VT;581;Z de caisse 19/12/2020;;3548.80;;
2020/12/19;VT;582;Z de caisse 19/12/2020;;829.38;;
2020/12/19;VT;;Z de caisse 19/12/2020;;0.01;;
2020/12/20;VT;707200;Z de caisse 20/12/2020;20%;;1428.00
2020/12/20;VT;445712;Z de caisse 20/12/2020;;;285.60
2020/12/20;VT;581;Z de caisse 20/12/2020;;1387.29;;
2020/12/20;VT;582;Z de caisse 20/12/2020;;326.31;;
2020/12/22;VT;707200;Z de caisse 22/12/2020;20%;;3642.52
2020/12/22;VT;707200;Z de caisse 22/12/2020;0%;;180.00
2020/12/22;VT;445712;Z de caisse 22/12/2020;;;728.51
2020/12/22;VT;581;Z de caisse 22/12/2020;;3832.97;;
2020/12/22;VT;582;Z de caisse 22/12/2020;;718.06;;
2020/12/23;VT;707200;Z de caisse 23/12/2020;20%;;1787.69
2020/12/23;VT;707200;Z de caisse 23/12/2020;5.5%;;164.98
2020/12/23;VT;445712;Z de caisse 23/12/2020;;;357.54
2020/12/23;VT;445715;Z de caisse 23/12/2020;;;9.07
2020/12/23;VT;581;Z de caisse 23/12/2020;;2044.90;;
2020/12/23;VT;582;Z de caisse 23/12/2020;;274.38;;
2020/12/24;VT;707200;Z de caisse 24/12/2020;20%;;361.08
2020/12/24;VT;707200;Z de caisse 24/12/2020;5.5%;;19.57
2020/12/24;VT;445712;Z de caisse 24/12/2020;;;72.22
2020/12/24;VT;445715;Z de caisse 24/12/2020;;;1.08
2020/12/24;VT;581;Z de caisse 24/12/2020;;278.83;;
2020/12/24;VT;582;Z de caisse 24/12/2020;;175.11;;
2020/12/24;VT;;Z de caisse 24/12/2020;;0.01;;
2021/01/01;VT;582;Z de caisse 01/01/2021;;0.00;;
