Date;Journal;Compte comptable;Libellé;Taxe;D;C;Echéance
2022/01/07;VT;___remises___;Z de caisse 07/01/2022;20%;1.88;
2022/01/07;VT;707200;Z de caisse 07/01/2022;20%;;411.48
2022/01/07;VT;707200;Z de caisse 07/01/2022;5.5%;;51.66
2022/01/07;VT;445712;Z de caisse 07/01/2022;;;81.92
2022/01/07;VT;445715;Z de caisse 07/01/2022;;;2.84
2022/01/07;VT;581;Z de caisse 07/01/2022;;433.59;;
2022/01/07;VT;582;Z de caisse 07/01/2022;;112.44;;
2022/01/07;VT;;Z de caisse 07/01/2022;;;0.01
2022/01/08;VT;707200;Z de caisse 08/01/2022;20%;;1134.66
2022/01/08;VT;707200;Z de caisse 08/01/2022;5.5%;;239.05
2022/01/08;VT;707200;Z de caisse 08/01/2022;0%;50;
2022/01/08;VT;445712;Z de caisse 08/01/2022;;;226.93
2022/01/08;VT;445715;Z de caisse 08/01/2022;;;13.15
2022/01/08;VT;581;Z de caisse 08/01/2022;;1002.43;;
2022/01/08;VT;582;Z de caisse 08/01/2022;;561.36;;
2022/01/11;VT;707200;Z de caisse 11/01/2022;20%;;260.59
2022/01/11;VT;707200;Z de caisse 11/01/2022;5.5%;;14.22
2022/01/11;VT;445712;Z de caisse 11/01/2022;;;52.12
2022/01/11;VT;445715;Z de caisse 11/01/2022;;;0.78
2022/01/11;VT;581;Z de caisse 11/01/2022;;250.52;;
2022/01/11;VT;582;Z de caisse 11/01/2022;;77.19;;
2022/01/12;VT;707200;Z de caisse 12/01/2022;20%;;556.22
2022/01/12;VT;707200;Z de caisse 12/01/2022;5.5%;;75.83
2022/01/12;VT;445712;Z de caisse 12/01/2022;;;111.24
2022/01/12;VT;445715;Z de caisse 12/01/2022;;;4.17
2022/01/12;VT;581;Z de caisse 12/01/2022;;551.80;;
2022/01/12;VT;582;Z de caisse 12/01/2022;;195.66;;
2022/01/13;VT;___remises___;Z de caisse 13/01/2022;20%;2.33;
2022/01/13;VT;707200;Z de caisse 13/01/2022;20%;;517.88
2022/01/13;VT;707200;Z de caisse 13/01/2022;5.5%;;75.83
2022/01/13;VT;445712;Z de caisse 13/01/2022;;;103.11
2022/01/13;VT;445715;Z de caisse 13/01/2022;;;4.17
2022/01/13;VT;581;Z de caisse 13/01/2022;;537.33;;
2022/01/13;VT;582;Z de caisse 13/01/2022;;161.32;;
2022/01/13;VT;;Z de caisse 13/01/2022;;0.01;;
2022/01/14;VT;707200;Z de caisse 14/01/2022;20%;;433.53
2022/01/14;VT;707200;Z de caisse 14/01/2022;5.5%;;4.74
2022/01/14;VT;445712;Z de caisse 14/01/2022;;;86.71
2022/01/14;VT;445715;Z de caisse 14/01/2022;;;0.26
2022/01/14;VT;581;Z de caisse 14/01/2022;;467.39;;
2022/01/14;VT;582;Z de caisse 14/01/2022;;57.85;;
2022/01/15;VT;707200;Z de caisse 15/01/2022;20%;;1053.26
2022/01/15;VT;707200;Z de caisse 15/01/2022;5.5%;;18.77
2022/01/15;VT;707200;Z de caisse 15/01/2022;0%;74.9;
2022/01/15;VT;445712;Z de caisse 15/01/2022;;;210.65
2022/01/15;VT;445715;Z de caisse 15/01/2022;;;1.03
2022/01/15;VT;581;Z de caisse 15/01/2022;;1049.57;;
2022/01/15;VT;582;Z de caisse 15/01/2022;;159.24;;
2022/01/18;VT;___remises___;Z de caisse 18/01/2022;20%;3.03;
2022/01/18;VT;707200;Z de caisse 18/01/2022;20%;;436.22
2022/01/18;VT;707200;Z de caisse 18/01/2022;5.5%;;23.70
2022/01/18;VT;445712;Z de caisse 18/01/2022;;;86.64
2022/01/18;VT;445715;Z de caisse 18/01/2022;;;1.30
2022/01/18;VT;581;Z de caisse 18/01/2022;;390.60;;
2022/01/18;VT;582;Z de caisse 18/01/2022;;154.23;;
2022/01/19;VT;707200;Z de caisse 19/01/2022;20%;;647.97
2022/01/19;VT;707200;Z de caisse 19/01/2022;5.5%;;46.35
2022/01/19;VT;445712;Z de caisse 19/01/2022;;;129.59
2022/01/19;VT;445715;Z de caisse 19/01/2022;;;2.55
2022/01/19;VT;581;Z de caisse 19/01/2022;;579.13;;
2022/01/19;VT;582;Z de caisse 19/01/2022;;247.33;;
2022/01/20;VT;___remises___;Z de caisse 20/01/2022;20%;3.27;
2022/01/20;VT;707200;Z de caisse 20/01/2022;20%;;232.21
2022/01/20;VT;707200;Z de caisse 20/01/2022;5.5%;;82.75
2022/01/20;VT;445712;Z de caisse 20/01/2022;;;45.79
2022/01/20;VT;445715;Z de caisse 20/01/2022;;;4.55
2022/01/20;VT;581;Z de caisse 20/01/2022;;233.91;;
2022/01/20;VT;582;Z de caisse 20/01/2022;;128.12;;
2022/01/21;VT;707200;Z de caisse 21/01/2022;20%;;189.95
2022/01/21;VT;707200;Z de caisse 21/01/2022;5.5%;;52.13
2022/01/21;VT;445712;Z de caisse 21/01/2022;;;37.99
2022/01/21;VT;445715;Z de caisse 21/01/2022;;;2.87
2022/01/21;VT;581;Z de caisse 21/01/2022;;152.55;;
2022/01/21;VT;582;Z de caisse 21/01/2022;;130.39;;
2022/01/22;VT;___remises___;Z de caisse 22/01/2022;20%;3.62;
2022/01/22;VT;707200;Z de caisse 22/01/2022;20%;;981.96
2022/01/22;VT;707200;Z de caisse 22/01/2022;5.5%;;75.83
2022/01/22;VT;445712;Z de caisse 22/01/2022;;;195.67
